"","V1"
"55995",1
"55996",1
"55997",1
"55998",1
"55999",1
"56000",1
"56001",1
"56002",1
"56003",1
"56004",1
"56005",1
"56006",1
"56007",1
"56008",1
"56009",1
"56010",1
"56011",1
"56012",1
"56013",1
"56014",1
"56015",8
"56016",1
"56017",1
"56018",1
"56019",1
"56020",1
"56021",1
"56022",1
"56023",1
"56024",1
"56025",1
"56026",1
"56027",1
"56028",1
"56029",1
"56030",1
"56031",1
"56032",1
"56033",1
"56034",1
"56035",1
"56036",1
"56037",1
"56038",1
"56039",1
"56040",1
"56041",1
"56042",1
"56043",1
"56044",1
"56045",1
"56046",1
"56047",1
"56048",4
"56049",1
"56050",1
"56051",1
"56052",1
"56053",1
"56054",1
"56055",1
"56056",1
"56057",1
"56058",1
"56059",1
"56060",1
"56061",8
"56062",1
"56063",1
"56064",1
"56065",1
"56066",1
"56067",1
"56068",1
"56069",1
"56070",1
"56071",1
"56072",1
"56073",1
"56074",1
"56075",1
"56076",1
"56077",1
"56078",1
"56079",1
"56080",1
"56081",1
"56082",1
"56083",1
"56084",1
"56085",1
"56086",1
"56087",1
"56088",1
"56089",1
"56090",1
"56091",1
"56092",1
"56093",1
"56094",1
"56095",1
"56096",1
"56097",1
"56098",1
"56099",1
"56100",1
"56101",1
"56102",1
"56103",1
"56104",1
"56105",1
"56106",1
"56107",1
"56108",1
"56109",1
"56110",1
"56111",1
"56112",1
"56113",1
"56114",1
"56115",1
"56116",1
"56117",1
"56118",1
"56119",1
"56120",1
"56121",1
"56122",1
"56123",1
"56124",1
"56125",1
"56126",1
"56127",1
"56128",1
"56129",1
"56130",11
"56131",1
"56132",1
"56133",1
"56134",1
"56135",1
"56136",1
"56137",1
"56138",1
"56139",1
"56140",1
"56141",8
"56142",1
"56143",1
"56144",1
"56145",1
"56146",1
"56147",1
"56148",1
"56149",1
"56150",1
"56151",1
"56152",1
"56153",1
"56154",1
"56155",1
"56156",1
"56157",1
"56158",1
"56159",1
"56160",1
"56161",1
"56162",1
"56163",1
"56164",1
"56165",1
"56166",1
"56167",1
"56168",1
"56169",1
"56170",1
"56171",1
"56172",1
"56173",1
"56174",1
"56175",1
"56176",1
"56177",1
"56178",1
"56179",1
"56180",1
"56181",1
"56182",1
"56183",1
"56184",1
"56185",1
"56186",1
"56187",1
"56188",1
"56189",1
"56190",1
"56191",1
"56192",1
"56193",1
"56194",1
"56195",1
"56196",1
"56197",1
"56198",1
"56199",1
"56200",1
"56201",1
"56202",1
"56203",1
"56204",1
"56205",1
"56206",1
"56207",1
"56208",1
"56209",1
"56210",1
"56211",1
"56212",1
"56213",1
"56214",1
"56215",1
"56216",1
"56217",1
"56218",1
"56219",1
"56220",1
"56221",1
"56222",1
"56223",1
"56224",1
"56225",1
"56226",1
"56227",1
"56228",1
"56229",1
"56230",1
"56231",1
"56232",1
"56233",1
"56234",1
"56235",1
"56236",1
"56237",1
"56238",1
"56239",1
"56240",1
"56241",1
"56242",1
"56243",1
"56244",1
"56245",1
"56246",1
"56247",2
"56248",1
"56249",1
"56250",1
"56251",1
"56252",1
"56253",1
"56254",3
"56255",1
"56256",1
"56257",1
"56258",1
"56259",1
"56260",1
"56261",1
"56262",1
"56263",1
"56264",1
"56265",1
"56266",8
"56267",1
"56268",1
"56269",1
"56270",1
"56271",1
"56272",1
"56273",1
"56274",1
"56275",1
"56276",1
"56277",1
"56278",1
"56279",1
"56280",1
"56281",1
"56282",1
"56283",1
"56284",1
"56285",1
"56286",1
"56287",1
"56288",1
"56289",1
"56290",1
"56291",1
"56292",1
"56293",1
"56294",1
"56295",4
"56296",1
"56297",5
"56298",5
"56299",5
"56300",5
"56301",1
"56302",5
"56303",5
"56304",8
"56305",5
"56306",5
"56307",9
"56308",9
"56309",1
"56310",1
"56311",1
"56312",4
"56313",1
"56314",1
"56315",1
"56316",1
"56317",1
"56318",1
"56319",1
"56320",1
"56321",1
"56322",1
"56323",1
"56324",7
"56325",1
"56326",1
"56327",11
"56328",1
"56329",4
"56330",7
"56331",1
"56332",1
"56333",8
"56334",1
"56335",4
"56336",5
"56337",1
"56338",7
"56339",7
"56340",1
"56341",1
"56342",3
"56343",5
"56344",1
"56345",1
"56346",1
"56347",1
"56348",5
"56349",8
"56350",1
"56351",1
"56352",2
"56353",7
"56354",3
"56355",9
"56356",9
"56357",5
"56358",4
"56359",8
"56360",3
"56361",6
"56362",3
"56363",4
"56364",3
"56365",3
"56366",4
"56367",3
"56368",4
"56369",3
"56370",11
"56371",4
"56372",3
"56373",3
"56374",1
"56375",1
"56376",4
"56377",3
"56378",4
"56379",4
"56380",8
"56381",11
"56382",6
"56383",8
"56384",6
"56385",8
"56386",4
"56387",4
"56388",4
"56389",4
"56390",4
"56391",1
"56392",1
"56393",9
"56394",1
"56395",3
"56396",4
"56397",10
"56398",2
"56399",2
"56400",2
"56401",2
"56402",2
"56403",6
"56404",2
"56405",2
"56406",2
"56407",2
"56408",2
"56409",6
"56410",2
"56411",6
"56412",2
"56413",2
"56414",2
"56415",2
"56416",5
"56417",2
"56418",2
"56419",9
"56420",2
"56421",8
"56422",8
"56423",7
"56424",10
"56425",2
"56426",1
"56427",11
"56428",10
"56429",9
"56430",10
"56431",11
"56432",6
"56433",2
"56434",2
"56435",10
"56436",2
"56437",5
"56438",2
"56439",11
"56440",4
"56441",9
"56442",4
"56443",3
"56444",3
"56445",10
"56446",6
"56447",9
"56448",3
"56449",8
"56450",6
"56451",11
"56452",3
"56453",5
"56454",11
"56455",10
"56456",6
"56457",6
"56458",11
"56459",2
"56460",7
"56461",6
"56462",3
"56463",2
"56464",6
"56465",11
"56466",8
"56467",6
"56468",6
"56469",2
"56470",6
"56471",5
"56472",9
"56473",4
"56474",3
"56475",2
"56476",3
"56477",9
"56478",4
"56479",9
"56480",7
"56481",11
"56482",4
"56483",2
"56484",3
"56485",7
"56486",9
"56487",5
"56488",9
"56489",6
"56490",6
"56491",1
"56492",1
"56493",4
"56494",11
"56495",9
"56496",3
"56497",9
"56498",5
"56499",7
"56500",3
"56501",10
"56502",10
"56503",5
"56504",7
"56505",5
"56506",6
"56507",4
"56508",3
"56509",6
"56510",4
"56511",6
"56512",1
"56513",6
"56514",2
"56515",3
"56516",5
"56517",3
"56518",7
"56519",3
"56520",6
"56521",11
"56522",3
"56523",6
"56524",3
"56525",3
"56526",4
"56527",9
"56528",2
"56529",3
"56530",3
"56531",6
"56532",4
"56533",7
"56534",6
"56535",6
"56536",7
"56537",6
"56538",6
"56539",5
"56540",8
"56541",7
"56542",11
"56543",7
"56544",11
"56545",7
"56546",6
"56547",11
"56548",7
"56549",6
"56550",5
"56551",8
"56552",3
"56553",6
"56554",11
"56555",7
"56556",7
"56557",11
"56558",3
"56559",6
"56560",10
"56561",6
"56562",11
"56563",6
"56564",3
"56565",5
"56566",3
"56567",6
"56568",5
"56569",9
"56570",4
"56571",11
"56572",11
"56573",4
"56574",10
"56575",3
"56576",11
"56577",10
"56578",11
"56579",11
"56580",10
"56581",4
"56582",11
"56583",7
"56584",6
"56585",9
"56586",11
"56587",4
"56588",4
"56589",4
"56590",6
"56591",6
"56592",7
"56593",6
"56594",6
"56595",11
"56596",10
"56597",3
"56598",8
"56599",11
"56600",3
"56601",7
"56602",6
"56603",11
"56604",11
"56605",8
"56606",4
"56607",4
"56608",6
"56609",6
"56610",7
"56611",10
"56612",11
"56613",6
"56614",7
"56615",7
"56616",6
"56617",3
"56618",3
"56619",7
"56620",4
"56621",6
"56622",2
"56623",3
"56624",3
"56625",8
"56626",5
"56627",4
"56628",8
"56629",10
"56630",6
"56631",3
"56632",4
"56633",6
"56634",11
"56635",3
"56636",3
"56637",3
"56638",10
"56639",7
"56640",3
"56641",8
"56642",3
"56643",4
"56644",6
"56645",7
"56646",6
"56647",6
"56648",6
"56649",2
"56650",1
"56651",5
"56652",6
"56653",3
"56654",9
"56655",5
"56656",3
"56657",2
"56658",3
"56659",1
"56660",3
"56661",5
"56662",6
"56663",5
"56664",11
"56665",8
"56666",7
"56667",3
"56668",11
"56669",8
"56670",2
"56671",10
"56672",2
"56673",8
"56674",3
"56675",10
"56676",6
"56677",8
"56678",3
"56679",4
"56680",10
"56681",7
"56682",9
"56683",3
"56684",11
"56685",8
"56686",5
"56687",5
"56688",7
"56689",2
"56690",1
"56691",5
"56692",10
"56693",6
"56694",7
"56695",4
"56696",3
"56697",11
"56698",3
"56699",9
"56700",3
"56701",11
"56702",4
"56703",2
"56704",7
"56705",9
"56706",9
"56707",9
"56708",9
"56709",3
"56710",10
"56711",10
"56712",3
"56713",10
"56714",3
"56715",4
"56716",6
"56717",1
"56718",3
"56719",11
"56720",4
"56721",8
"56722",2
"56723",1
"56724",6
"56725",1
"56726",4
"56727",4
"56728",8
"56729",9
"56730",9
"56731",1
"56732",3
"56733",1
"56734",4
"56735",1
"56736",5
"56737",10
"56738",8
"56739",9
"56740",9
"56741",5
"56742",1
"56743",4
"56744",9
"56745",3
"56746",4
"56747",8
"56748",4
"56749",1
"56750",10
"56751",10
"56752",5
"56753",1
"56754",1
"56755",10
"56756",8
"56757",11
"56758",1
"56759",7
"56760",8
"56761",9
"56762",5
"56763",5
"56764",1
"56765",5
"56766",5
"56767",8
"56768",5
"56769",9
"56770",6
"56771",5
"56772",5
"56773",5
"56774",5
"56775",5
"56776",5
"56777",5
"56778",6
"56779",5
"56780",5
"56781",5
"56782",5
"56783",5
"56784",2
"56785",1
"56786",5
"56787",7
"56788",5
"56789",5
"56790",5
"56791",9
"56792",7
"56793",5
"56794",5
"56795",5
"56796",4
"56797",5
"56798",7
"56799",5
"56800",7
"56801",5
"56802",6
"56803",1
"56804",7
"56805",7
"56806",7
"56807",5
"56808",8
"56809",5
"56810",11
"56811",9
"56812",5
"56813",5
"56814",5
"56815",4
"56816",5
"56817",4
"56818",5
"56819",5
"56820",9
"56821",5
"56822",5
"56823",5
"56824",5
"56825",8
"56826",4
"56827",5
"56828",5
"56829",9
"56830",5
"56831",5
"56832",1
"56833",5
"56834",5
"56835",9
"56836",5
"56837",9
"56838",6
"56839",5
"56840",5
"56841",5
"56842",8
"56843",5
"56844",5
"56845",8
"56846",5
"56847",5
"56848",5
"56849",9
"56850",5
"56851",5
"56852",5
"56853",8
"56854",5
"56855",5
"56856",5
"56857",7
"56858",5
"56859",5
"56860",9
"56861",5
"56862",5
"56863",5
"56864",6
"56865",5
"56866",5
"56867",5
"56868",2
"56869",7
"56870",5
"56871",5
"56872",5
"56873",5
"56874",6
"56875",7
"56876",6
"56877",8
"56878",5
"56879",3
"56880",5
"56881",5
"56882",1
"56883",8
"56884",5
"56885",7
"56886",5
"56887",7
"56888",5
"56889",5
"56890",5
"56891",5
"56892",5
"56893",7
"56894",7
"56895",7
"56896",7
"56897",7
"56898",11
"56899",3
"56900",4
"56901",6
"56902",11
"56903",4
"56904",5
"56905",9
"56906",3
"56907",5
"56908",11
"56909",6
"56910",3
"56911",5
"56912",5
"56913",11
"56914",6
"56915",11
"56916",8
"56917",4
"56918",11
"56919",6
"56920",10
"56921",5
"56922",5
"56923",4
"56924",6
"56925",9
"56926",3
"56927",6
"56928",9
"56929",11
"56930",3
"56931",3
"56932",11
"56933",3
"56934",11
"56935",3
"56936",6
"56937",5
"56938",4
"56939",4
"56940",11
"56941",3
"56942",5
"56943",11
"56944",6
"56945",6
"56946",4
"56947",3
"56948",4
"56949",10
"56950",9
"56951",6
"56952",6
"56953",7
"56954",4
"56955",3
"56956",3
"56957",5
"56958",5
"56959",3
"56960",11
"56961",5
"56962",9
"56963",5
"56964",9
"56965",4
"56966",3
"56967",3
"56968",9
"56969",5
"56970",3
"56971",11
"56972",9
"56973",11
"56974",6
"56975",11
"56976",7
"56977",3
"56978",4
"56979",11
"56980",5
"56981",3
"56982",11
"56983",6
"56984",4
"56985",5
"56986",4
"56987",4
"56988",6
"56989",9
"56990",7
"56991",3
"56992",3
"56993",3
"56994",9
"56995",5
"56996",3
"56997",7
"56998",6
"56999",9
"57000",5
"57001",5
"57002",3
"57003",5
"57004",6
"57005",7
"57006",4
"57007",4
"57008",4
"57009",9
"57010",5
"57011",9
"57012",8
"57013",9
"57014",9
"57015",5
"57016",9
"57017",5
"57018",4
"57019",10
"57020",10
"57021",9
"57022",7
"57023",8
"57024",4
"57025",8
"57026",11
"57027",3
"57028",4
"57029",4
"57030",9
"57031",4
"57032",9
"57033",4
"57034",9
"57035",5
"57036",3
"57037",11
"57038",8
"57039",1
"57040",10
"57041",2
"57042",3
"57043",3
"57044",7
"57045",8
"57046",3
"57047",3
"57048",4
"57049",3
"57050",8
"57051",6
"57052",3
"57053",9
"57054",4
"57055",8
"57056",4
"57057",4
"57058",8
"57059",3
"57060",9
"57061",4
"57062",11
"57063",4
"57064",4
"57065",5
"57066",11
"57067",9
"57068",5
"57069",9
"57070",11
"57071",3
"57072",4
"57073",11
"57074",6
"57075",7
"57076",6
"57077",11
"57078",8
"57079",6
"57080",6
"57081",7
"57082",9
"57083",6
"57084",2
"57085",3
"57086",3
"57087",7
"57088",6
"57089",10
"57090",5
"57091",6
"57092",4
"57093",4
"57094",11
"57095",4
"57096",4
"57097",4
"57098",9
"57099",3
"57100",11
"57101",4
"57102",4
"57103",4
"57104",9
"57105",4
"57106",4
"57107",4
"57108",11
"57109",9
"57110",8
"57111",11
"57112",11
"57113",4
"57114",9
"57115",6
"57116",4
"57117",4
"57118",9
"57119",9
"57120",6
"57121",3
"57122",9
"57123",4
"57124",6
"57125",6
"57126",1
"57127",4
"57128",11
"57129",3
"57130",6
"57131",10
"57132",11
"57133",6
"57134",3
"57135",3
"57136",6
"57137",8
"57138",1
"57139",11
"57140",11
"57141",1
"57142",1
"57143",2
"57144",1
"57145",1
"57146",3
"57147",2
"57148",2
"57149",2
"57150",2
"57151",2
"57152",2
"57153",2
"57154",6
"57155",6
"57156",6
"57157",2
"57158",2
"57159",2
"57160",2
"57161",2
"57162",2
"57163",2
"57164",7
"57165",4
"57166",6
"57167",3
"57168",6
"57169",9
"57170",11
"57171",5
"57172",3
"57173",5
"57174",2
"57175",4
"57176",5
"57177",9
"57178",6
"57179",5
"57180",5
"57181",3
"57182",5
"57183",2
"57184",7
"57185",3
"57186",4
"57187",7
"57188",9
"57189",9
"57190",5
"57191",5
"57192",5
"57193",5
"57194",4
"57195",5
"57196",4
"57197",3
"57198",5
"57199",11
"57200",6
"57201",5
"57202",9
"57203",4
"57204",4
"57205",5
"57206",9
"57207",7
"57208",4
"57209",9
"57210",9
"57211",1
"57212",3
"57213",3
"57214",4
"57215",8
"57216",3
"57217",6
"57218",8
"57219",5
"57220",2
"57221",6
"57222",2
"57223",4
"57224",3
"57225",4
"57226",4
"57227",11
"57228",4
"57229",4
"57230",4
"57231",4
"57232",3
"57233",3
"57234",11
"57235",4
"57236",5
"57237",1
"57238",4
"57239",4
"57240",4
"57241",8
"57242",8
"57243",8
"57244",3
"57245",4
"57246",4
"57247",9
"57248",4
"57249",8
"57250",8
"57251",4
"57252",4
"57253",5
"57254",4
"57255",4
"57256",5
"57257",3
"57258",3
"57259",4
"57260",7
"57261",8
"57262",9
"57263",4
"57264",11
"57265",4
"57266",10
"57267",4
"57268",8
"57269",11
"57270",7
"57271",5
"57272",4
"57273",10
"57274",5
"57275",9
"57276",10
"57277",3
"57278",8
"57279",4
"57280",7
"57281",8
"57282",8
"57283",2
"57284",1
"57285",6
"57286",7
"57287",8
"57288",6
"57289",9
"57290",5
"57291",11
"57292",9
"57293",4
"57294",10
"57295",3
"57296",3
"57297",4
"57298",4
"57299",11
"57300",11
"57301",4
"57302",5
"57303",3
"57304",4
"57305",2
"57306",8
"57307",4
"57308",3
"57309",6
"57310",11
"57311",4
"57312",4
"57313",4
"57314",11
"57315",3
"57316",5
"57317",4
"57318",4
"57319",9
"57320",11
"57321",8
"57322",3
"57323",4
"57324",11
"57325",5
"57326",3
"57327",4
"57328",9
"57329",9
"57330",11
"57331",4
"57332",5
"57333",3
"57334",5
"57335",1
"57336",5
"57337",5
"57338",1
"57339",1
"57340",1
"57341",1
"57342",5
"57343",5
"57344",8
"57345",8
"57346",1
"57347",8
"57348",5
"57349",5
"57350",8
"57351",4
"57352",8
"57353",8
"57354",8
"57355",8
"57356",4
"57357",8
"57358",5
"57359",3
"57360",4
"57361",9
"57362",11
"57363",5
"57364",10
"57365",4
"57366",1
"57367",10
"57368",1
"57369",1
"57370",9
"57371",6
"57372",4
"57373",10
"57374",9
"57375",7
"57376",9
"57377",4
"57378",8
"57379",11
"57380",2
"57381",7
"57382",9
"57383",8
"57384",1
"57385",9
"57386",8
"57387",3
"57388",4
"57389",9
"57390",8
"57391",8
"57392",1
"57393",1
"57394",1
"57395",8
"57396",8
"57397",3
"57398",3
"57399",1
"57400",4
"57401",4
"57402",5
"57403",7
"57404",7
"57405",8
"57406",8
"57407",5
"57408",7
"57409",8
"57410",2
"57411",8
"57412",8
"57413",7
"57414",9
"57415",2
"57416",1
"57417",6
"57418",7
"57419",1
"57420",6
"57421",9
"57422",3
"57423",7
"57424",9
"57425",1
"57426",9
"57427",1
"57428",3
"57429",1
"57430",2
"57431",4
"57432",9
"57433",10
"57434",10
"57435",10
"57436",2
"57437",4
"57438",2
"57439",8
"57440",2
"57441",6
"57442",7
"57443",8
"57444",11
"57445",2
"57446",9
"57447",5
"57448",4
"57449",5
"57450",4
"57451",8
"57452",11
"57453",5
"57454",4
"57455",2
"57456",10
"57457",10
"57458",3
"57459",4
"57460",3
"57461",9
"57462",4
"57463",5
"57464",9
"57465",4
"57466",11
"57467",8
"57468",5
"57469",9
"57470",5
"57471",7
"57472",10
"57473",4
"57474",5
"57475",2
"57476",3
"57477",4
"57478",3
"57479",5
"57480",1
"57481",4
"57482",6
"57483",11
"57484",9
"57485",7
"57486",7
"57487",5
"57488",5
"57489",11
"57490",3
"57491",11
"57492",3
"57493",6
"57494",9
"57495",4
"57496",4
"57497",5
"57498",8
"57499",5
"57500",7
"57501",4
"57502",4
"57503",11
"57504",4
"57505",5
"57506",4
"57507",5
"57508",2
"57509",10
"57510",9
"57511",5
"57512",6
"57513",11
"57514",7
"57515",10
"57516",11
"57517",8
"57518",4
"57519",4
"57520",9
"57521",6
"57522",2
"57523",4
"57524",2
"57525",8
"57526",7
"57527",5
"57528",5
"57529",5
"57530",4
"57531",2
"57532",9
"57533",6
"57534",4
"57535",3
"57536",11
"57537",3
"57538",5
"57539",6
"57540",4
"57541",4
"57542",11
"57543",6
"57544",9
"57545",11
"57546",11
"57547",6
"57548",7
"57549",10
"57550",2
"57551",3
"57552",8
"57553",1
"57554",3
"57555",6
"57556",5
"57557",4
"57558",9
"57559",4
"57560",4
"57561",7
"57562",2
"57563",7
"57564",11
"57565",6
"57566",11
"57567",4
"57568",5
"57569",5
"57570",5
"57571",6
"57572",9
"57573",11
"57574",11
"57575",11
"57576",3
"57577",4
"57578",5
"57579",10
"57580",1
"57581",11
"57582",11
"57583",5
"57584",4
"57585",2
"57586",3
"57587",4
"57588",11
"57589",5
"57590",4
"57591",2
"57592",3
"57593",9
"57594",4
"57595",7
"57596",11
"57597",4
"57598",9
"57599",11
"57600",5
"57601",11
"57602",2
"57603",3
"57604",5
"57605",6
"57606",11
"57607",11
"57608",4
"57609",8
"57610",11
"57611",11
"57612",6
"57613",10
"57614",5
"57615",3
"57616",3
"57617",4
"57618",5
"57619",4
"57620",3
"57621",5
"57622",11
"57623",8
"57624",5
"57625",4
"57626",11
"57627",1
"57628",4
"57629",8
"57630",4
"57631",3
"57632",4
"57633",8
"57634",4
"57635",5
"57636",2
"57637",5
"57638",9
"57639",6
"57640",9
"57641",10
"57642",11
"57643",11
"57644",3
"57645",11
"57646",4
"57647",4
"57648",3
"57649",5
"57650",3
"57651",4
"57652",11
"57653",3
"57654",3
"57655",3
"57656",11
"57657",4
"57658",11
"57659",9
"57660",7
"57661",3
"57662",9
"57663",4
"57664",3
"57665",11
"57666",11
"57667",9
"57668",10
"57669",5
"57670",6
"57671",9
"57672",6
"57673",11
"57674",5
"57675",8
"57676",9
"57677",3
"57678",9
"57679",2
"57680",8
"57681",10
"57682",4
"57683",11
"57684",7
"57685",11
"57686",11
"57687",4
"57688",7
"57689",2
"57690",9
"57691",4
"57692",10
"57693",11
"57694",11
"57695",4
"57696",6
"57697",11
"57698",9
"57699",5
"57700",11
"57701",3
"57702",4
"57703",11
"57704",4
"57705",11
"57706",4
"57707",5
"57708",4
"57709",4
"57710",9
"57711",3
"57712",8
"57713",9
"57714",1
"57715",4
"57716",10
"57717",8
"57718",6
"57719",4
"57720",9
"57721",4
"57722",7
"57723",9
"57724",11
"57725",11
"57726",5
"57727",4
"57728",4
"57729",2
"57730",5
"57731",5
"57732",2
"57733",10
"57734",8
"57735",5
"57736",9
"57737",2
"57738",3
"57739",4
"57740",5
"57741",3
"57742",1
"57743",10
"57744",6
"57745",8
"57746",3
"57747",11
"57748",1
"57749",9
"57750",3
"57751",8
"57752",1
"57753",3
"57754",1
"57755",4
"57756",8
"57757",5
"57758",8
"57759",1
"57760",8
"57761",3
"57762",4
"57763",1
"57764",4
"57765",8
"57766",1
"57767",3
"57768",1
"57769",9
"57770",4
"57771",3
"57772",1
"57773",5
"57774",2
"57775",7
"57776",4
"57777",8
"57778",3
"57779",1
"57780",11
"57781",3
"57782",8
"57783",11
"57784",1
"57785",1
"57786",1
"57787",1
"57788",1
"57789",2
"57790",11
"57791",1
"57792",1
"57793",1
"57794",1
"57795",4
"57796",8
"57797",1
"57798",11
"57799",3
"57800",3
"57801",1
"57802",8
"57803",4
"57804",8
"57805",11
"57806",1
"57807",11
"57808",3
"57809",1
"57810",1
"57811",4
"57812",1
"57813",1
"57814",1
"57815",11
"57816",4
"57817",1
"57818",3
"57819",3
"57820",2
"57821",2
"57822",3
"57823",8
"57824",8
"57825",10
"57826",10
"57827",7
"57828",5
"57829",7
"57830",10
"57831",7
"57832",8
"57833",7
"57834",9
"57835",10
"57836",9
"57837",11
"57838",6
"57839",5
"57840",10
"57841",3
"57842",5
"57843",3
"57844",8
"57845",8
"57846",8
"57847",4
"57848",11
"57849",3
"57850",8
"57851",4
"57852",4
"57853",11
"57854",9
"57855",3
"57856",4
"57857",4
"57858",11
"57859",3
"57860",4
"57861",9
"57862",6
"57863",11
"57864",6
"57865",11
"57866",9
"57867",11
"57868",8
"57869",11
"57870",7
"57871",3
"57872",8
"57873",4
"57874",8
"57875",6
"57876",10
"57877",11
"57878",4
"57879",5
"57880",11
"57881",10
"57882",4
"57883",4
"57884",8
"57885",3
"57886",8
"57887",3
"57888",4
"57889",10
"57890",9
"57891",9
"57892",4
"57893",11
"57894",8
"57895",4
"57896",1
"57897",4
"57898",9
"57899",9
"57900",6
"57901",3
"57902",2
"57903",4
"57904",11
"57905",5
"57906",9
"57907",11
"57908",4
"57909",4
"57910",3
"57911",5
"57912",9
"57913",4
"57914",9
"57915",7
"57916",11
"57917",9
"57918",5
"57919",4
"57920",5
"57921",4
"57922",11
"57923",9
"57924",11
"57925",9
"57926",8
"57927",3
"57928",9
"57929",11
"57930",9
"57931",7
"57932",8
"57933",7
"57934",5
"57935",7
"57936",11
"57937",5
"57938",5
"57939",4
"57940",4
"57941",11
"57942",4
"57943",5
"57944",4
"57945",11
"57946",3
"57947",11
"57948",3
"57949",8
"57950",11
"57951",7
"57952",9
"57953",9
"57954",9
"57955",9
"57956",9
"57957",9
"57958",3
"57959",9
"57960",9
"57961",4
"57962",7
"57963",9
"57964",9
"57965",10
"57966",9
"57967",11
"57968",11
"57969",2
"57970",4
"57971",11
"57972",1
"57973",9
"57974",8
"57975",3
"57976",5
"57977",3
"57978",11
"57979",2
"57980",6
"57981",4
"57982",11
"57983",7
"57984",4
"57985",9
"57986",6
"57987",4
"57988",9
"57989",5
"57990",11
"57991",9
"57992",6
"57993",9
"57994",11
"57995",9
"57996",3
"57997",4
"57998",11
"57999",9
"58000",3
"58001",11
"58002",9
"58003",11
"58004",9
"58005",9
"58006",3
"58007",3
"58008",9
"58009",3
"58010",9
"58011",11
"58012",4
"58013",3
"58014",3
"58015",9
"58016",4
"58017",3
"58018",11
"58019",7
"58020",9
"58021",7
"58022",6
"58023",10
"58024",9
"58025",3
"58026",9
"58027",11
"58028",11
"58029",4
"58030",9
"58031",3
"58032",11
"58033",5
"58034",3
"58035",5
"58036",5
"58037",5
"58038",11
"58039",9
"58040",3
"58041",9
"58042",4
"58043",7
"58044",2
"58045",10
"58046",2
"58047",2
"58048",2
"58049",3
"58050",6
"58051",9
"58052",9
"58053",8
"58054",2
"58055",2
"58056",2
"58057",2
"58058",10
"58059",2
"58060",3
"58061",8
"58062",6
"58063",2
"58064",2
"58065",2
"58066",3
"58067",10
"58068",3
"58069",2
"58070",2
"58071",10
"58072",2
"58073",7
"58074",2
"58075",5
"58076",11
"58077",7
"58078",2
"58079",3
"58080",2
"58081",3
"58082",7
"58083",11
"58084",1
"58085",10
"58086",10
"58087",2
"58088",2
"58089",2
"58090",6
"58091",2
"58092",2
"58093",2
"58094",8
"58095",2
"58096",7
"58097",3
"58098",5
"58099",8
"58100",11
"58101",7
"58102",3
